Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,129
OutDegreeValue,1,2,3,4,5,7,10,20,23
OutDegreeCount,4,92,6,9,1,14,1,1,1
NAValue,1,2,3,4,5
NACount,1,3,4,91,30
MPCValue,0.00000,0.09583,0.19835,0.60000,0.73099,0.76800,0.80000,0.85289,0.88889,0.90000,0.92800,0.93061,0.94815
MPCCount,1,1,1,1,1,1,3,1,1,91,14,5,8
