Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,122
OutDegreeValue,1,2,3,4,5,6,7,8,12,23
OutDegreeCount,3,84,8,10,1,11,1,2,1,1
NAValue,1,2,3,4,5
NACount,1,2,4,83,32
MPCValue,0.00000,0.09583,0.17041,0.76800,0.80000,0.90000,0.91349,0.92800,0.93061,0.93223,0.93728,0.94815
MPCCount,1,1,1,1,3,83,2,1,7,1,11,10
