Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,71
OutDegreeValue,1,2,3,4,5,6,10,11,21
OutDegreeCount,1,51,7,3,1,4,2,1,1
NAValue,1,3,4,5
NACount,1,1,49,20
MPCValue,0.00000,0.83333,0.84594,0.93750,0.96372,0.96939,0.97107,0.97633,0.98765,1.00000
MPCCount,1,1,1,49,2,7,1,4,3,2
