Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,110
OutDegreeValue,0,1,2,3,4,5,6,7,8,9,10,11,12,25
OutDegreeCount,1,3,73,18,4,1,2,1,1,2,1,1,1,1
NAValue,0,1,2,3,4,5
NACount,1,1,4,1,73,30
MPCValue,0.00000,0.38400,0.60000,0.80000,0.81210,0.85289,0.89088,0.90000,0.90888,0.91349,0.92410,0.92517,0.92800,0.93061,0.93728,0.94815
MPCCount,1,2,2,1,1,1,1,73,1,1,2,1,1,18,1,2
