Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,60
OutDegreeValue,1,2,3,5,6,7
OutDegreeCount,10,37,5,4,1,3
NAValue,1,2,3,4,5,6
NACount,1,9,8,30,8,4
MPCValue,0.00000,0.33333,0.53333,0.60000,0.80000,0.90000,0.92800,0.93223,0.93728,0.96000,1.00000
MPCCount,1,2,5,2,8,30,3,2,1,2,4
