Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,105
OutDegreeValue,1,2,3,4,5,6,7,8,14,16
OutDegreeCount,5,71,5,7,7,1,6,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,69,26,2
MPCValue,0.00000,0.13287,0.14933,0.80000,0.85289,0.88889,0.90000,0.90888,0.92800,0.93010,0.93061,0.93223,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,6,3,5,69,1,5,1,3,4,1,2,1,1
