Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,46
OutDegreeValue,1,2,3,4,6,7,8,16
OutDegreeCount,2,33,1,3,1,1,4,1
NAValue,1,2,3,4,5
NACount,1,1,2,34,8
MPCValue,0.00000,0.26250,0.80000,0.82500,0.90000,0.91240,0.93010,0.93061,0.93728,0.94815
MPCCount,1,1,2,1,33,1,4,1,1,1
