Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,55
OutDegreeValue,1,2,3,4,5,6,7,9,10
OutDegreeCount,3,36,6,2,1,3,1,2,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,35,11,2
MPCValue,0.00000,0.21600,0.33333,0.76800,0.80000,0.90000,0.91429,0.92410,0.92800,0.93061,0.93728,0.94815,0.97500,1.00000
MPCCount,1,1,1,1,3,35,1,1,1,4,3,1,1,1
