Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,70
OutDegreeValue,1,2,3,4,5,7,10
OutDegreeCount,5,44,7,5,4,1,4
NAValue,1,2,3,4,5,6
NACount,1,4,5,44,12,4
MPCValue,0.00000,0.33333,0.45000,0.80000,0.88533,0.88889,0.90000,0.92517,0.93061,0.93600,0.97500,1.00000
MPCCount,1,2,2,5,1,4,44,4,3,1,1,2
