Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,4,5,6,8,9
OutDegreeCount,6,47,6,5,1,2,5,1
NAValue,1,2,3,4,5,6
NACount,1,3,6,44,16,3
MPCValue,0.00000,0.29388,0.38400,0.80000,0.88889,0.90000,0.93010,0.93061,0.93223,0.96000,0.97500,1.00000
MPCCount,1,2,1,6,2,44,5,5,1,3,2,1
