Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,31
OutDegreeValue,1,2,3,4,5,8
OutDegreeCount,2,22,2,2,2,1
NAValue,1,2,3,4,5,6
NACount,1,1,3,16,9,1
MPCValue,0.00000,0.33333,0.76800,0.80000,0.90000,0.93061,0.93223,0.94815,0.96000,1.00000
MPCCount,1,1,1,2,16,1,1,2,5,1
