Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,85
OutDegreeValue,1,2,3,4,5,7,9,11,12
OutDegreeCount,11,56,8,2,2,1,2,1,2
NAValue,1,2,3,4,5,6
NACount,1,8,12,50,9,5
MPCValue,0.00000,0.26250,0.33333,0.45000,0.53333,0.76800,0.80000,0.90000,0.92098,0.92160,0.92410,0.93061,0.93223,0.96000,0.97500,1.00000
MPCCount,1,1,1,3,3,1,11,50,1,2,2,2,1,1,2,3
