Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,93
OutDegreeValue,1,2,3,6,8,10,13,18
OutDegreeCount,2,67,15,1,3,3,1,1
NAValue,1,2,3,4,5
NACount,1,1,2,61,28
MPCValue,0.00000,0.11967,0.80000,0.82721,0.90000,0.91349,0.91429,0.93061,0.93728,0.96000
MPCCount,1,1,2,1,61,3,2,15,1,6
