Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,110
OutDegreeValue,1,2,3,4,6,7,8,13,24
OutDegreeCount,5,77,16,3,2,1,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,66,34,2
MPCValue,0.00000,0.09216,0.15918,0.80000,0.88533,0.90000,0.90888,0.91349,0.93061,0.94815,0.96000,1.00000
MPCCount,1,1,1,5,1,66,2,4,14,2,11,2
