Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,112
OutDegreeValue,1,2,3,4,5,6,7,9,10
OutDegreeCount,11,63,23,6,1,2,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,7,11,63,23,7
MPCValue,0.00000,0.19835,0.26250,0.38400,0.80000,0.89751,0.90000,0.90888,0.93061,0.93223,1.00000
MPCCount,1,1,1,5,11,4,63,2,16,1,7
