Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,94
OutDegreeValue,1,2,3,5,6,8,16
OutDegreeCount,4,62,18,1,1,6,2
NAValue,1,2,3,4,5,6
NACount,1,1,4,60,27,1
MPCValue,0.00000,0.13287,0.80000,0.90000,0.91349,0.93061,0.93223,0.93728,0.96000,1.00000
MPCCount,1,1,4,60,6,17,1,1,2,1
