Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,48
OutDegreeValue,1,2,3,4,7,11,12,13
OutDegreeCount,1,37,2,1,4,1,1,1
NAValue,1,3,4,5
NACount,1,1,34,12
MPCValue,0.00000,0.83200,0.83333,0.92593,0.93750,0.95936,0.96667,0.96939,1.00000
MPCCount,1,1,1,1,34,1,4,2,3
