Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,59
OutDegreeValue,1,2,3,4,6,7,9,10,11
OutDegreeCount,5,41,3,1,2,1,2,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,40,8,2
MPCValue,0.00000,0.26250,0.29388,0.76800,0.80000,0.90000,0.92098,0.92410,0.92517,0.93061,0.93728,0.97500,1.00000
MPCCount,1,1,1,1,5,40,1,2,3,1,1,1,1
