Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,83
OutDegreeValue,1,2,3,4,5,6,7,9,10
OutDegreeCount,8,51,6,7,4,1,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,5,8,50,15,4
MPCValue,0.00000,0.21600,0.29388,0.38400,0.45000,0.75102,0.80000,0.88889,0.90000,0.92800,0.93061,0.93223,0.93600,0.97500,1.00000
MPCCount,1,1,1,2,1,1,8,4,50,4,4,2,2,1,1
