Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,140
OutDegreeValue,1,2,3,4,5,8,9,10,12,52
OutDegreeCount,1,110,18,2,2,3,1,1,1,1
NAValue,1,3,4,5
NACount,1,1,87,51
MPCValue,0.00000,0.83200,0.83333,0.93750,0.95156,0.95238,0.96260,0.96939,0.97107,0.98765,1.00000
MPCCount,1,1,1,87,3,1,1,18,2,2,23
