Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,95
OutDegreeValue,1,2,3,4,6,8,9,17,28
OutDegreeCount,1,66,18,1,1,4,2,1,1
NAValue,1,3,4,5
NACount,1,1,66,27
MPCValue,0.00000,0.83333,0.89965,0.90408,0.92593,0.93750,0.95156,0.96260,0.96939,0.97633
MPCCount,1,1,1,1,1,66,3,2,18,1
