Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,98
OutDegreeValue,1,2,3,7,8,9,10,12
OutDegreeCount,3,70,12,2,2,4,2,3
NAValue,1,2,3,4,5
NACount,1,2,3,70,22
MPCValue,0.00000,0.17041,0.74694,0.80000,0.89088,0.90000,0.92410,0.92517,0.92800,0.93010,0.93061,0.96000
MPCCount,1,2,1,3,1,69,4,2,1,2,11,1
