Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,133
OutDegreeValue,1,2,3,4,7,9,14,47
OutDegreeCount,1,103,17,4,1,5,1,1
NAValue,1,3,4,5
NACount,1,1,85,46
MPCValue,0.00000,0.80856,0.83333,0.93750,0.96260,0.96667,0.96939,0.98765,1.00000
MPCCount,1,1,1,85,5,1,17,4,18
