Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,65
OutDegreeValue,1,2,3,4,5,6,7,9,10
OutDegreeCount,5,44,4,3,1,1,2,2,3
NAValue,1,2,3,4,5,6
NACount,1,4,5,43,10,2
MPCValue,0.00000,0.33333,0.38400,0.53333,0.80000,0.88533,0.89751,0.90000,0.92410,0.92517,0.92800,0.93061,0.93728,0.97959,1.00000
MPCCount,1,1,2,1,5,1,1,43,1,3,1,2,1,1,1
