Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,87
OutDegreeValue,1,2,3,4,5,6,7,9,12,16
OutDegreeCount,6,54,18,1,1,1,1,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,7,53,22,2
MPCValue,0.00000,0.13287,0.17041,0.76800,0.80000,0.88533,0.90000,0.92410,0.93061,0.93223,0.93728,0.97500,1.00000
MPCCount,1,1,1,1,6,1,53,3,16,1,1,1,1
