Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,130
OutDegreeValue,1,2,3,4,6,7,8,15
OutDegreeCount,7,87,16,5,4,8,2,1
NAValue,1,2,3,4,5,6
NACount,1,6,7,78,33,5
MPCValue,0.00000,0.14062,0.29388,0.38400,0.45000,0.74694,0.80000,0.88533,0.90000,0.91349,0.92800,0.93010,0.93061,0.96000,0.97500,1.00000
MPCCount,1,1,3,1,1,1,7,3,77,1,4,1,14,10,4,1
