Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,152
OutDegreeValue,0,1,2,3,4,5,6,8
OutDegreeCount,1,14,90,12,21,7,6,1
NAValue,0,1,2,3,4,5,6
NACount,1,1,12,16,82,29,11
MPCValue,0.00000,0.23704,0.29388,0.33333,0.38400,0.53333,0.76800,0.80000,0.85289,0.88889,0.90000,0.93061,0.93223,0.94815,0.96000,0.96667,0.97500,1.00000
MPCCount,1,1,3,3,1,4,2,14,1,1,82,7,3,15,2,3,3,5
