Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,95
OutDegreeValue,1,2,3,5,6,8,9,11,16
OutDegreeCount,6,58,22,1,1,3,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,6,59,24,2
MPCValue,0.00000,0.13287,0.18333,0.45000,0.80000,0.86667,0.89751,0.90000,0.91349,0.93061,0.93223,0.93728,1.00000
MPCCount,1,1,1,1,6,1,2,58,3,17,1,1,2
