Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,88
OutDegreeValue,1,2,3,4,5,8,9,11,18
OutDegreeCount,4,58,13,4,1,5,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,5,57,23,1
MPCValue,0.00000,0.18333,0.76800,0.80000,0.88889,0.89751,0.90000,0.91349,0.93061,0.93223,0.94815,1.00000
MPCCount,1,1,1,4,2,1,57,5,12,1,2,1
