Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,87
OutDegreeValue,1,2,3,4,7,8,10,15,21
OutDegreeCount,1,65,5,4,1,7,2,1,1
NAValue,1,3,4,5
NACount,1,1,65,20
MPCValue,0.00000,0.83333,0.89230,0.92222,0.93750,0.95156,0.96372,0.96886,0.96939,0.98765
MPCCount,1,1,1,1,65,2,2,5,5,4
