Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,68
OutDegreeValue,1,2,3,4,5,6,8,16
OutDegreeCount,5,45,7,4,1,3,2,1
NAValue,1,2,3,4,5
NACount,1,4,4,42,17
MPCValue,0.00000,0.13287,0.45000,0.53333,0.60000,0.80000,0.90000,0.91349,0.93061,0.93223,0.93728,0.94815,0.96000
MPCCount,1,1,1,1,1,4,42,2,5,1,3,4,2
