Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,78
OutDegreeValue,1,2,3,4,5,7,8,11,14
OutDegreeCount,2,51,15,1,1,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,3,51,21,1
MPCValue,0.00000,0.18333,0.71111,0.80000,0.90000,0.91349,0.92800,0.93061,0.93223,1.00000
MPCCount,1,1,1,2,51,5,1,14,1,1
