Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,122
OutDegreeValue,1,2,3,4,6,8,10,13
OutDegreeCount,11,72,25,6,4,1,1,2
NAValue,1,2,3,4,5,6
NACount,1,6,11,68,31,5
MPCValue,0.00000,0.15918,0.45000,0.80000,0.90000,0.90888,0.91349,0.93061,0.94815,0.96000,0.97500,1.00000
MPCCount,1,2,4,11,68,4,1,18,4,4,2,3
