Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,4,6,7,8,10,11
OutDegreeCount,6,46,9,4,1,1,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,7,45,16,2
MPCValue,0.00000,0.18333,0.19835,0.76800,0.80000,0.88889,0.90000,0.90888,0.91349,0.92800,0.93061,0.97500,1.00000
MPCCount,1,1,1,1,6,2,45,1,4,1,8,1,1
