Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,76
OutDegreeValue,1,2,3,5,6,8,10,14
OutDegreeCount,5,50,12,2,1,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,49,17,1
MPCValue,0.00000,0.14933,0.23704,0.76800,0.80000,0.90000,0.91429,0.93061,0.93223,0.93728,1.00000
MPCCount,1,1,1,1,5,49,4,10,2,1,1
