Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,83
OutDegreeValue,1,2,3,4,8,9,11,14
OutDegreeCount,3,53,17,3,4,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,53,22,1
MPCValue,0.00000,0.14933,0.18333,0.76800,0.80000,0.86667,0.89751,0.90000,0.91349,0.93061,0.94815,1.00000
MPCCount,1,1,1,1,3,1,1,52,4,14,3,1
