Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,84
OutDegreeValue,1,2,3,5,8,10,12
OutDegreeCount,3,55,18,1,3,3,1
NAValue,1,2,3,4,5,6
NACount,5,1,4,53,20,1
MPCValue,0.00000,0.17041,0.76800,0.80000,0.90000,0.91349,0.91429,0.93010,0.93061,0.93223,1.00000
MPCCount,5,1,2,2,53,2,3,1,13,1,1
