Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,59
OutDegreeValue,1,2,3,4,7,10,12
OutDegreeCount,5,40,4,2,4,3,1
NAValue,1,2,3,4,5,6
NACount,1,2,6,39,9,2
MPCValue,0.00000,0.26250,0.76800,0.80000,0.90000,0.91392,0.92517,0.92800,0.93061,0.94815,0.97500,1.00000
MPCCount,1,2,1,5,39,1,3,2,2,1,1,1
