Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,96
OutDegreeValue,1,2,3,4,5,7,8,10
OutDegreeCount,8,58,7,14,1,6,1,1
NAValue,1,2,3,4,5,6
NACount,1,5,9,57,19,5
MPCValue,0.00000,0.19835,0.38400,0.76800,0.80000,0.88889,0.90000,0.91349,0.92800,0.93061,0.93223,0.94815,1.00000
MPCCount,1,1,4,1,8,2,57,1,5,2,1,8,5
