Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,83
OutDegreeValue,1,2,3,4,7,8,9,10
OutDegreeCount,4,53,12,5,3,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,4,4,52,20,2
MPCValue,0.00000,0.21600,0.38400,0.60000,0.76800,0.80000,0.88533,0.88889,0.90000,0.91349,0.92800,0.93061,0.97500,1.00000
MPCCount,1,1,2,1,1,3,2,2,52,4,1,11,1,1
