Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,87
OutDegreeValue,1,2,3,4,6,7,8,10,13
OutDegreeCount,5,60,10,3,1,2,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,4,5,57,19,1
MPCValue,0.00000,0.15918,0.38400,0.45000,0.53333,0.80000,0.88533,0.90000,0.91429,0.92800,0.93010,0.93061,0.94815,0.96000,1.00000
MPCCount,1,1,1,1,1,5,1,57,4,1,1,8,2,2,1
