Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,171
OutDegreeValue,1,2,3,4,5,6,7
OutDegreeCount,16,99,32,6,6,11,1
NAValue,1,2,3,4,5,6
NACount,1,16,25,91,24,14
MPCValue,0.00000,0.26250,0.29388,0.33333,0.38400,0.45000,0.73469,0.76800,0.80000,0.86667,0.90000,0.90888,0.93061,0.94815,0.96000,0.96667,0.98400,1.00000
MPCCount,1,1,1,1,5,8,1,8,16,1,90,2,20,1,1,8,5,1
