Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,142
OutDegreeValue,1,2,3,4,5,6,7,8
OutDegreeCount,31,75,10,11,9,1,4,1
NAValue,1,2,3,4,5,6
NACount,1,14,31,68,15,13
MPCValue,0.00000,0.29388,0.33333,0.38400,0.53333,0.80000,0.86667,0.90000,0.92800,0.93061,0.93223,0.96000,0.96735,0.97500,0.98400,1.00000
MPCCount,1,1,2,7,4,31,1,67,2,3,6,4,2,4,1,6
