Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,139
OutDegreeValue,1,2,3,4,5,6,7,8,9,51
OutDegreeCount,1,104,19,4,2,4,1,2,1,1
NAValue,1,3,4,5
NACount,1,1,87,50
MPCValue,0.00000,0.83333,0.85799,0.92593,0.93750,0.94675,0.96260,0.96886,0.96939,0.97107,1.00000
MPCCount,1,2,1,4,87,3,1,2,19,2,17
