Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,73
OutDegreeValue,1,2,3,4,5,7,8,12
OutDegreeCount,6,44,13,3,2,1,3,1
NAValue,1,2,3,4,5,6
NACount,1,3,6,42,18,3
MPCValue,0.00000,0.26250,0.38400,0.80000,0.90000,0.91349,0.93061,0.93223,0.93600,0.96000,0.97500,1.00000
MPCCount,1,1,2,6,42,3,12,1,1,2,1,1
