Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,96
OutDegreeValue,1,2,3,4,6,7,8,10
OutDegreeCount,9,55,17,7,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,6,10,55,19,5
MPCValue,0.00000,0.19835,0.29388,0.38400,0.76800,0.80000,0.86667,0.88533,0.88889,0.90000,0.91349,0.92800,0.93061,0.94815,1.00000
MPCCount,1,1,1,4,1,9,1,4,2,54,1,1,10,1,5
