Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,76
OutDegreeValue,1,2,3,4,5,7,8,12,13
OutDegreeCount,3,58,1,2,3,1,1,5,2
NAValue,1,2,3,4,5
NACount,1,3,2,58,12
MPCValue,0.00000,0.23704,0.33333,0.60000,0.80000,0.87901,0.90000,0.91392,0.91852,0.92160,0.92800,0.93223,0.94815
MPCCount,1,1,1,1,2,1,58,2,1,3,1,2,2
