Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,85
OutDegreeValue,1,2,3,4,8,12,27
OutDegreeCount,1,63,11,3,4,2,1
NAValue,1,3,4,5
NACount,1,1,57,26
MPCValue,0.00000,0.83333,0.89965,0.93750,0.95156,0.96000,0.96939,0.98765,1.00000
MPCCount,1,1,1,57,3,2,11,3,6
