Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,98
OutDegreeValue,1,2,3,4,8,9,11,13
OutDegreeCount,5,65,16,3,5,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,4,5,62,24,2
MPCValue,0.00000,0.15918,0.18333,0.45000,0.80000,0.84375,0.88889,0.90000,0.91349,0.92410,0.93061,0.96000,0.97500
MPCCount,1,1,1,2,5,1,2,62,4,2,13,3,1
