Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,79
OutDegreeValue,1,2,3,6,7,8,15
OutDegreeCount,4,53,13,2,2,4,1
NAValue,1,2,3,4,5
NACount,1,3,4,51,20
MPCValue,0.00000,0.14062,0.26250,0.53333,0.80000,0.88533,0.90000,0.91349,0.93061,0.93728,0.96000
MPCCount,1,1,1,1,4,1,51,4,12,2,1
