Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,82
OutDegreeValue,1,2,3,4,8,9,10,12
OutDegreeCount,3,56,6,9,5,1,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,4,54,20,1
MPCValue,0.00000,0.17041,0.19835,0.71111,0.80000,0.86667,0.88889,0.89751,0.90000,0.91349,0.93061,0.94815,0.96000,1.00000
MPCCount,1,1,1,1,3,1,6,1,53,5,4,1,3,1
