Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,86
OutDegreeValue,1,2,3,4,6,7,8,10,13
OutDegreeCount,6,55,15,1,1,1,5,1,1
NAValue,1,2,3,4,5,6
NACount,1,3,7,52,20,3
MPCValue,0.00000,0.15918,0.19835,0.45000,0.76800,0.80000,0.90000,0.91349,0.91875,0.92800,0.93061,0.93728,0.96000,1.00000
MPCCount,1,1,1,1,1,6,52,4,1,1,12,1,2,2
