Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,77
OutDegreeValue,1,2,3,4,5,6,9,10
OutDegreeCount,7,52,7,1,1,2,6,1
NAValue,1,2,3,4,5,6
NACount,1,6,7,48,10,5
MPCValue,0.00000,0.29388,0.45000,0.53333,0.80000,0.89751,0.90000,0.92410,0.92517,0.93061,0.93223,0.94815,1.00000
MPCCount,1,1,1,4,7,1,48,5,1,1,1,1,5
