Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,89
OutDegreeValue,1,2,3,4,9,10,15,16,25
OutDegreeCount,1,65,11,5,3,1,1,1,1
NAValue,1,3,4,5
NACount,1,1,63,24
MPCValue,0.00000,0.83333,0.88154,0.92352,0.92593,0.93750,0.95238,0.96260,0.96939,0.98765,1.00000
MPCCount,1,1,1,1,3,63,1,3,11,2,2
