Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,94
OutDegreeValue,1,2,3,4,5,7,8,13,16
OutDegreeCount,5,59,20,1,1,2,4,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,5,58,26,2
MPCValue,0.00000,0.15918,0.38400,0.80000,0.88533,0.90000,0.91349,0.93061,0.93223,0.96000,1.00000
MPCCount,1,1,1,5,2,58,4,18,1,1,2
