Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,69
OutDegreeValue,1,2,3,4,5,9,10,11,12
OutDegreeCount,4,46,9,2,1,3,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,1,4,46,16,1
MPCValue,0.00000,0.17041,0.80000,0.90000,0.92098,0.92410,0.92517,0.93061,0.93223,0.94815,1.00000
MPCCount,1,1,4,46,1,2,2,8,1,2,1
