Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,49
OutDegreeValue,1,2,3,5,6,8,10
OutDegreeCount,2,35,2,1,6,1,2
NAValue,1,2,3,4,5,6
NACount,1,2,2,34,9,1
MPCValue,0.00000,0.29388,0.53333,0.80000,0.90000,0.91349,0.92517,0.93061,0.93728,1.00000
MPCCount,1,1,1,2,34,1,2,1,5,1
