Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,118
OutDegreeValue,1,2,3,4,5,6,7,10,11
OutDegreeCount,8,72,18,10,3,2,3,1,1
NAValue,1,2,3,4,5,6
NACount,1,7,12,66,25,7
MPCValue,0.00000,0.18333,0.19835,0.33333,0.38400,0.53333,0.76800,0.80000,0.88533,0.90000,0.90888,0.93061,0.93223,0.93600,0.94815,0.96000,0.97500,1.00000
MPCCount,1,1,1,1,3,1,4,8,3,66,2,15,1,1,3,1,3,3
