Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,87
OutDegreeValue,1,2,3,6,8,10,12,21
OutDegreeCount,1,65,9,1,4,4,2,1
NAValue,1,3,4,5
NACount,1,1,65,20
MPCValue,0.00000,0.83333,0.92800,0.93750,0.95238,0.96000,0.96372,0.96886,0.96939,0.97633
MPCCount,1,1,1,65,3,1,1,4,9,1
