Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,170
OutDegreeValue,1,2,3,4,5,6,9,10,11
OutDegreeCount,17,100,14,32,1,2,1,1,2
NAValue,1,2,3,4,5,6
NACount,1,14,17,100,32,6
MPCValue,0.00000,0.38400,0.45000,0.80000,0.82500,0.90000,0.91429,0.92098,0.93061,0.93223,0.94815,0.96000,0.97500
MPCCount,1,12,2,17,8,94,1,2,12,1,8,8,4
