Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,53
OutDegreeValue,1,2,3,5,8,9,11,13
OutDegreeCount,1,41,1,2,5,1,1,1
NAValue,1,3,4,5
NACount,1,1,39,12
MPCValue,0.00000,0.83333,0.93750,0.94045,0.95156,0.96260,0.96886,0.96939,0.97107,1.00000
MPCCount,1,1,39,1,2,1,3,1,2,2
