Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,89
OutDegreeValue,1,2,3,4,5,8,9,10,12,15
OutDegreeCount,3,58,18,1,1,3,1,2,1,1
NAValue,1,2,3,4,5,6
NACount,1,2,3,58,23,2
MPCValue,0.00000,0.14062,0.19835,0.80000,0.89751,0.90000,0.91349,0.91392,0.91429,0.93061,0.93223,0.97500,1.00000
MPCCount,1,1,1,3,1,58,3,1,1,16,1,1,1
