Meta Mode,yakindumm
Number of Edge types,6
Number Of Nodes,64
OutDegreeValue,0,1,2,3,4,5,7,8,9,10
OutDegreeCount,1,3,44,1,3,3,4,3,1,1
NAValue,1,2,3,4,5,6
NACount,2,2,3,44,12,1
MPCValue,0.00000,0.23704,0.38400,0.80000,0.90000,0.92410,0.92517,0.92800,0.93010,0.93061,0.93223,0.94815,0.97959
MPCCount,2,1,1,4,44,1,1,3,2,1,2,1,1
