Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,83
OutDegreeValue,1,2,3,4,8,9,12,13,20
OutDegreeCount,1,64,3,6,2,1,4,1,1
NAValue,1,3,4,5
NACount,1,1,62,19
MPCValue,0.00000,0.81315,0.83333,0.87950,0.91564,0.92593,0.92800,0.93750,0.96939,1.00000
MPCCount,1,2,1,1,1,6,4,62,3,2
